"ID","Address","Name","Size","Organization","Description","Units","X Units","Y Units","Scale","X Scale","Y Scale","Value min","Value max","Value min*1","Value max*1"
"DRLDYNU","0x13ff6","drl-Schwellwert für te-Nachspritzer/Reduktion","1x1","16 Bit (LoHi)","-","%/seg","-","-","0.0234375","1.0","1.0","4.9921875","4.9921875","0xd5","0xd5"
"DRLMIN","0x13ff8","Min. Füllungsänderung zur Auslösung eines Nachspritzers","1x1","16 Bit (LoHi)","-","%/seg","-","-","0.0234375","1.0","1.0","1.5","1.5","0x40","0x40"
"DTEPRU","0x13ffa","delta-te-Schwelle fuer Nachspritzer-/ti-Reduktion erkannt","1x1","16 Bit (LoHi)","-","ms","-","-","0.0026666666666666666","1.0","1.0","5.12","5.12","0x780","0x780"
"FPVMXP","0x13ffc","Faktor maximales Druckverhältnis fuer Lastpraediktion","1x1","16 Bit (LoHi)","-","-","-","-","3.0517578125E-5","1.0","1.0","1.0","1.0","0x8000","0x8000"
"RST_TV_UM","0x14000","Kennung zur Anforderung eines Reset-Tastverhältnisses aus der Funktionsüberwach.","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","120.0","120.0","0x78","0x78"
"RST_TV_UM","0x14000","Kennung zur Anforderung eines Reset-Tastverhältnisses aus der Funktionsüberwach.","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","120.0","120.0","0x78","0x78"
"UMECRST_TV_UM","0x14001","-","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","120.0","120.0","0x78","0x78"
"UMRST_TV_UM","0x14002","-","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"UMRST_TV_UM","0x14002","-","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","0.0","0.0","0x0","0x0"
"BACC_T_UM","0x14003","Fehlerentprellung: Fehler in Botschaftsabsicherung der ACC-Botschaft","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","120.0","120.0","0x3","0x3"
"DBACCMX_UM","0x14004","Fehlerschwelle Botschaftszähler in ACC-Botschaft","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","3.0","3.0","0x3","0x3"
"DBACC_T_UM","0x14005","Fehlerentprellung:  Fehler in Botschaftszähler der ACC-Botschaft","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","40.0","40.0","0x1","0x1"
"BGRA_T_UM","0x14006","Fehlerentprellung: Botschaftsfehler GRA","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","120.0","120.0","0x3","0x3"
"BRACC_T_UM","0x14007","Entprellzeit für betätigte Bremse in der Funktionsüberwachung für ACC","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","240.0","240.0","0x6","0x6"
"BREMS_T_UM","0x14008","Entprellzeit für betätigte Bremse in der Funktionsüberwachung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","80.0","80.0","0x2","0x2"
"BRESP_T_UM","0x14009","Entprellzeit für betätigte Bremse in der Funktionsüberw. (ext. Bremseingriff)","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","200.0","200.0","0x5","0x5"
"DBGRAMX_UM","0x1400a","Fehlerschwelle Botschaftszähler in GRA-Botschaft","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","3.0","3.0","0x3","0x3"
"DBGRA_T_UM","0x1400b","Fehlerentprellung Botschaftszähler in GRA-Botschaft","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","40.0","40.0","0x1","0x1"
"NC_T_UM","0x1400c","Fehlertoleranzzeit für Motordrehzahlüberwachung für Funktionsüberwachung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","320.0","320.0","0x8","0x8"
"NDIF_UM","0x1400d","erlaubte Differenz zwischen nmot und nz_um in der Funktionsüberwachung","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","320.0","320.0","0x8","0x8"
"NMIN_UM","0x1400e","minimale Drehzahl für Motordrehzahlüberwachung der Funktionsüberwachung","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","520.0","520.0","0xd","0xd"
"NSOF_T_UM","0x1400f","Entprellzeit für Abschaltung der Nachstartaufweitung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","600.0","600.0","0xf","0xf"
"N_START_UM","0x14010","Motordrehzahlschwelle für Unterdrehzahl-Ausstieg für die Fkt.-Überwachung","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","80.0","80.0","0x2","0x2"
"N_STEND_UM","0x14011","Motordrehzahlschwelle für Startende in der Fkt.-Überwachung","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","520.0","520.0","0xd","0xd"
"TANSMN_UM","0x14012","Ansauglufttemperaturschwelle zur Nachstartaufweitung in der Fkt.-Überwachung","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","50.25","50.25","0x83","0x83"
"TMNSMN_UM","0x14013","Motortemperaturschwelle für die Nachstartaufweitung in der FKT.-Überwachung","1x1","8 Bit","-","Grad C","-","-","0.75","1.0","1.0","50.25","50.25","0x83","0x83"
"ZWC_T_UM","0x14014","Fehlertoleranzzeit der Zündwinkelüberwachung in der Funktionsüberw.","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","24.0","24.0","0x18","0x18"
"ZYLANZ_UM","0x14015","Zylinderzahl für die Zündwinkelüberwachung in der Funktionsüberw.","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","6.0","6.0","0x6","0x6"
"IP1A_MX_UM","0x14016","max. Spannung für DK-Istwert-Poti 1 am unteren Anschlag für die Funktionsüberw.","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","0.859375","0.859375","0x2c","0x2c"
"IP2A_MN_UM","0x14017","min. Spannung für DK-Istwert-Poti 2 am unteren Anschlag für die Funktionsüberw.","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","4.16015625","4.16015625","0xd5","0xd5"
"IPA_T_UM","0x14018","Fehlertoleranzzeit für unteren DK-Anschlag im ungültigen Bereich f. d. Fktüberw.","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","320.0","320.0","0x8","0x8"
"KFRLIP_UM","0x1402b","Kennfeld für rl - Berechnung aus Drosselklappenwinkel in der Funktionsüberwachg","8x8","8 Bit","-","%","Upm","V","0.75","40.0","0.01953125","1.5","58.5","0x2","0x4e"
"NRLIP_UM","0x1406b","Motordrehzahl-Schwelle für den rl/rlip-Vergleich in der Funktionsüberwachg","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","1200.0","1200.0","0x1e","0x1e"
"RLC_T_UM","0x1406c","Fehlertoleranzzeit für den rl-Vergleich mit der Funktion in der Funktionsüberw.","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","320.0","320.0","0x8","0x8"
"RLIPFIL_UM","0x1406d","Filter-Zeitkonstante für verzögerte Lastinfo rlipt_um in d. Funktionsüberwachung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","-5160.0","-5160.0","0x7f","0x7f"
"RLIPTV_UM","0x1406e","Verzugszeit für Lastinformation rlip_um in der Funktionsüberwachung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","80.0","80.0","0x2","0x2"
"RLIP_T_UM","0x1406f","Fehlertoleranzzeit für den rl/rlip-Vergleich in der Funktionsüberwachg","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","520.0","520.0","0xd","0xd"
"RL_BO_UM","0x14070","Offset für Toleranzgerade f(rl_um) für rlipf_um in der Funktionsüberwachung","1x1","8 Bit","-","%","-","-","0.75","1.0","1.0","3.0","3.0","0x4","0x4"
"RL_MO_UM","0x14071","Steigung für Toleranzgerade f(rl_um) für rlipf_um in der Funktionsüberwachung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","68.0","68.0","0x44","0x44"
"SP12LL_UM","0x14072","maximale Differenz zwischen SP1S und SP2S unterhalb der Vollgas-Schwelle","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","0.33203125","0.33203125","0x11","0x11"
"SP12VG_UM","0x14073","maximale Differenz zwischen SP1S und SP2S oberhalb der Vollgas-Schwelle","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","1.171875","1.171875","0x3c","0x3c"
"SPSC_MIN_UM","0x14074","-","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","0.83984375","0.83984375","0x2b","0x2b"
"SPSC_T_UM","0x14075","Fehlerzeit bei zueinander unplausiblen Sollwerten in der Funktionsüberwachung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","480.0","480.0","0xc","0xc"
"SPSVG_UM","0x14076","Vollgas-Sollwert-Schwelle zur Umschaltung der maximalen Differenz SP1S-SP2S","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","3.3984375","3.3984375","0xae","0xae"
"BZ_MSR_UM","0x14077","-","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","15.0","15.0","0xf","0xf"
"DBZ_MN_UM","0x14078","kleinstes zulässiges Delta des Botschaftszählers","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","1.0","1.0","0x1","0x1"
"DBZ_MX_UM","0x14079","größtes zulässiges Delta des Botschaftszählers","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","7.0","7.0","0x7","0x7"
"MSRC_T_UM","0x1407a","Fehlerzeit für MSR-Eingriff-Überwachung der Funktionsüberwachung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","520.0","520.0","0xd","0xd"
"NOASR_UM","0x1407b","Inaktivmaske für ASR","1x1","8 Bit","-","%","-","-","0.390625","1.0","1.0","99.21875","99.21875","0xfe","0xfe"
"NMV08_UM","0x1407e","Stützstellenverteilung für Motordrehzahl in der Funktionsüberwachung","25x1","8 Bit","-","Upm","?","-","40.0","1.0","1.0","320.0","10200.0","0x8","0xff"
"NMV08_UM","0x1407e","Stützstellenverteilung für Motordrehzahl in der Funktionsüberwachung","25x1","8 Bit","-","Upm","?","-","40.0","1.0","1.0","320.0","10200.0","0x8","0xff"
"NZWV08_UM","0x14087","-","25x1","8 Bit","-","Upm","?","-","40.0","1.0","1.0","320.0","10200.0","0x8","0xff"
"NZWV08_UM","0x14087","-","25x1","8 Bit","-","Upm","?","-","40.0","1.0","1.0","320.0","10200.0","0x8","0xff"
"RLV08_UM","0x14090","Stutzstellenverteilung für Lastinfo in der Funktionsüberwachung","13x1","8 Bit","-","%","?","-","0.75","1.0","1.0","6.0","191.25","0x8","0xff"
"RLV08_UM","0x14090","Stutzstellenverteilung für Lastinfo in der Funktionsüberwachung","13x1","8 Bit","-","%","?","-","0.75","1.0","1.0","6.0","191.25","0x8","0xff"
"SPSNV08_UM","0x14099","Stützstellenverteilung für Pedalwert in der Funktionsüberwachung","43x1","8 Bit","-","V","?","-","0.01953125","1.0","1.0","0.21484375","2.4609375","0xb","0x7e"
"SPSNV08_UM","0x14099","Stützstellenverteilung für Pedalwert in der Funktionsüberwachung","43x1","8 Bit","-","V","?","-","0.01953125","1.0","1.0","0.21484375","2.4609375","0xb","0x7e"
"KFMI_UM","0x140a0","Kennfeld optimales Motormoment in der Funktionsüberwachung","8x8","8 Bit","-","%","Upm","%","0.390625","40.0","0.75","4.296875","91.796875","0xb","0xeb"
"KFZW_UM","0x140e0","Kennfeld für optimalen Zündwinkel in der Funktionsüberwachung","8x8","8 Bit","-","grad KW","Upm","%","0.75","40.0","0.75","11.25","51.0","0xf","0x44"
"KLETAZW_UM","0x14129","ZW-Wirkungsgrad in Abhängigkeit von delta ZW in der Funktionsüberwachung","8x1","8 Bit","-","%","Grad KW","-","0.5","0.75","1.0","34.0","100.0","0x44","0xc8"
"KFMDZOF_UM","0x14131","Kennfeld für Offset-Toleranz in Abhängigkeit vom zulässigen Moment","8x8","8 Bit","-","%","Upm","%","0.390625","40.0","0.390625","6.25","99.609375","0x10","0xff"
"KFMPED_UM","0x14171","Kennfeld für zulässiges Moment aus der Pedalstellung in der Funktionsüberwachg","8x8","8 Bit","-","%","Upm","V","0.390625","40.0","0.01953125","6.25","99.21875","0x10","0xfe"
"KFMPNS_UM","0x141b1","Kennfeld für zul. Moment aus Pedalstellung bei kaltem Motor","8x8","8 Bit","-","%","Upm","V","0.390625","40.0","0.01953125","6.25","99.21875","0x10","0xfe"
"MDV08_UM","0x141f3","Stützstellenverteilung für Moment in der Funktionsüberwachung","23x1","8 Bit","-","%","?","-","0.390625","1.0","1.0","1.171875","71.09375","0x3","0xb6"
"MZFFIL_UM","0x141fa","Filter-Zeitkonstante für verzögertes Moment in der Funktionsüberwachung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","-9320.0","-9320.0","0x17","0x17"
"MZFTV_UM","0x141fb","Verzugszeit für zulässiges Moment mz_um in der Funktionsüberwachg","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","120.0","120.0","0x3","0x3"
"MVER_T_UM","0x141fc","Fehlerzeit beim Momentenvergleich in der Funktionsüberwachung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","520.0","520.0","0xd","0xd"
"KLNPED_UM","0x14206","pedalsollwertabh. Drehzahlbegrenzung in der DK-Antrieb-Ersatzfunktion, Fktsüberw","8x1","8 Bit","-","Upm","V","-","40.0","0.01953125","1.0","1520.0","3920.0","0x26","0x62"
"NOREA_UM","0x1420e","Kennung zur Anforderung kein Motorbetrieb möglich aus %UFREAC der Funktionsüberw","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","198.0","198.0","0xc6","0xc6"
"NOREA_UM","0x1420e","Kennung zur Anforderung kein Motorbetrieb möglich aus %UFREAC der Funktionsüberw","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","198.0","198.0","0xc6","0xc6"
"REAC_T1_UM","0x1420f","Fehlerzeit bei der Funktions-Fehlerreaktionsüberwachung in der Funktionsüberw.","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","40.0","40.0","0x1","0x1"
"REAC_T2_UM","0x14210","Fehlerzeit bei der Funktionsüberwachungs-Fehlerreaktionsüberwachung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","80.0","80.0","0x2","0x2"
"SKA_DRHZ_UM","0x14211","-","1x1","8 Bit","-","Upm","-","-","40.0","1.0","1.0","1520.0","1520.0","0x26","0x26"
"ADCC_T_UM","0x14212","Fehlerzeit bei zueinander unplausiblen ADC-Werten für sp1s","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.16","0.16","0x10","0x10"
"SP1ADC_DIF","0x14213","max. Diff. zw. Sollwertpoti1 & Sollwertpoti1 vom Überw.Modul im stationären Fall","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","0.3125","0.3125","0x10","0x10"
"SP1_STAT","0x14214","Bandbreite für die Erkennung auf sp1s stationär","1x1","8 Bit","-","V","-","-","0.01953125","1.0","1.0","0.1171875","0.1171875","0x6","0x6"
"SP1_STAT_T","0x14215","Zeit für die Erkennung auf sp1s stationär","1x1","8 Bit","-","s","-","-","0.01","1.0","1.0","0.04","0.04","0x4","0x4"
"AUSGH_T_UM","0x14216","Heilungszeit für Fehler in der zyklischen RAM-Prüfung der Funktionsüberwachung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","2000.0","2000.0","0x32","0x32"
"AUSG_T_UM","0x14217","Fehlertoleranzschwelle für zyklische RAM-Prüfung in der Funktionsüberwachung","1x1","8 Bit","-","-","-","-","1.0","1.0","1.0","4.0","4.0","0x3","0x3"
"AUSZH_T_UM","0x14218","Heilungszeit für Fehler in der zyklischen ROM-Prüfung der Funktionsüberwachung","1x1","8 Bit","-","ms","-","-","40.0","1.0","1.0","5000.0","5000.0","0x7d","0x7d"
"AUSZ_T_UM","0x14219","Fehlertoleranzschwelle für zyklische ROM-Prüfung in der Funktionsüberwachung","1x1","8 Bit","-","-","-","-","1.0","1.0","1.0","2.0","2.0","0x1","0x1"
"ROMRSTA_UM","0x1421a","maximale Anzahl Resets bei Fehlererkennung im ROM-Check in der Initialisierung","1x1","8 Bit","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","100.0","100.0","0x64","0x64"
"WAIT_T_UM","0x1421c","Wartezeit für Reset-Tastverhältnis aus der Funktionsüberwachung","1x1","16 Bit (LoHi)","-","ms","-","-","1.3653331003164841","1.0","1.0","99.66931632310335","99.66931632310335","0x49","0x49"
"WAIT_T_UM","0x1421c","Wartezeit für Reset-Tastverhältnis aus der Funktionsüberwachung","1x1","16 Bit (LoHi)","-","ms","-","-","1.3653331003164841","1.0","1.0","99.66931632310335","99.66931632310335","0x49","0x49"
"TZTOL_UM","0x1421e","Toleranz zwischen Zeit- und Zahnzählererfassung in Timerinkrementen","1x1","16 Bit (LoHi)","1 : 1 Umrechnug (dez/hex)","-","-","-","1.0","1.0","1.0","20.0","20.0","0x14","0x14"
"NSC_T_UM","0x14220","Nachstartüberwachungszeit für die Funktionsüberwachung","1x1","16 Bit (LoHi)","-","s","-","-","0.04","1.0","1.0","420.0","420.0","0x2904","0x2904"
"VMIN_UM","0x14222","Minimalgeschwindigkeit für FGR-Betrieb in der Funktionsüberwachung","1x1","16 Bit (LoHi)","-","km/h","-","-","0.0078125","1.0","1.0","15.0","15.0","0x780","0x780"
"MLHFM","0x14254","Linearisierung der Heißfilmspannung","512x1","16 Bit (LoHi)","-","kg/h","V","-","0.1","0.009765625","1.0","124.60000000000001","1996.1000000000001","0x4de","0x4df9"
"MLMIN","0x14654","minimale HFM-Luftmasse","1x1","16 Bit (LoHi)","-","kg/h","-","-","0.1","1.0","1.0","0.0","0.0","0x0","0x0"
"MLOFS","0x14656","Kennlinienoffset HFM 5","1x1","16 Bit (LoHi)","-","kg/h","-","-","0.1","1.0","1.0","200.0","200.0","0x7d0","0x7d0"
"MLOFS","0x14656","Kennlinienoffset HFM 5","1x1","16 Bit (LoHi)","-","kg/h","-","-","0.1","1.0","1.0","200.0","200.0","0x7d0","0x7d0"
"DDFUELSAN","0x14658","Schwelle für Delta Füllungssensor alpha/n-system","1x1","16 Bit (LoHi)","-","-","-","-","1.52587890625E-5","1.0","1.0","0.0","0.0","0x0","0x0"
"DDRLDKZU","0x1465a","Deltadifferenz zwischen rl aus Haupt- und Nebenlastsignal","1x1","16 Bit (LoHi)","-","%/seg","-","-","0.0234375","1.0","1.0","666.0","666.0","0x6f00","0x6f00"
"DFKMSMN","0x1465c","Delta FKMSDKMN zum Rücksetzen von B_fkmsmn","1x1","16 Bit (LoHi)","-","-","-","-","6.103515625E-5","1.0","1.0","0.046875","0.046875","0x300","0x300"
"DFKMSMX","0x1465e","Delta FKMSDKMX zum Rücksetzen von B_fkmsmx","1x1","16 Bit (LoHi)","-","-","-","-","6.103515625E-5","1.0","1.0","0.046875","0.046875","0x300","0x300"
"FKMSDKMN","0x14660","min.Korrekturfaktor schneller Massenstromabgleich","1x1","16 Bit (LoHi)","-","-","-","-","6.103515625E-5","1.0","1.0","0.84375","0.84375","0x3600","0x3600"
"FKMSDKMX","0x14662","max.Korrekturfaktor schneller Massenstromabgleich","1x1","16 Bit (LoHi)","-","-","-","-","6.103515625E-5","1.0","1.0","1.15625","1.15625","0x4a00","0x4a00"
"FWRLDKNM","0x14672","KL für Wichtung der rel. Luftfüllung aus DK-Signal berechnet in Abh. von nmot","6x1","16 Bit (LoHi)","-","-","U/min","-","3.0517578125E-5","0.25","1.0","0.70001220703125","0.70001220703125","0x599a","0x599a"
"KFMSNWDK","0x146ae","Kennfeld normierter Massenstrom über DK","6x16","16 Bit (LoHi)","-","kg/h","U/min","%","0.1","0.25","0.00152587890625","0.0","1700.0","0x0","0x4268"
"KFMSNWDK","0x146ae","Kennfeld normierter Massenstrom über DK","6x16","16 Bit (LoHi)","-","kg/h","U/min","%","0.1","0.25","0.00152587890625","0.0","1700.0","0x0","0x4268"
"KLAF","0x1476e","Ausflußkennlinie","501x1","16 Bit (LoHi)","-","-","-","-","1.52587890625E-5","0.001","1.0","0.0500030517578125","0.9999847412109375","0xccd","0xffff"
"KLAF","0x1476e","Ausflußkennlinie","501x1","16 Bit (LoHi)","-","-","-","-","1.52587890625E-5","0.001","1.0","0.0500030517578125","0.9999847412109375","0xccd","0xffff"
"KLAF","0x1476e","Ausflußkennlinie","501x1","16 Bit (LoHi)","-","-","-","-","1.52587890625E-5","0.001","1.0","0.0500030517578125","0.9999847412109375","0xccd","0xffff"
"LADFIL","0x14b58","Ladedruckfilterung","1x1","16 Bit (LoHi)","-","-","-","-","1.52587890625E-5","1.0","1.0","0.25","0.25","0x4000","0x4000"
"MLFKMSDK","0x14b5a","Luftmassenstromschwelle für multipl. Abgleich von HFM- und DK-Massenstrom","1x1","16 Bit (LoHi)","-","kg/h","-","-","0.1","1.0","1.0","80.0","80.0","0x320","0x320"
"PSPVDKUG","0x14b5c","Verhältnis pspvdk ungedrosselt","1x1","16 Bit (LoHi)","-","-","-","-","3.0517578125E-5","1.0","1.0","0.95001220703125","0.95001220703125","0x799a","0x799a"
"PSPVDKUG","0x14b5c","Verhältnis pspvdk ungedrosselt","1x1","16 Bit (LoHi)","-","-","-","-","3.0517578125E-5","1.0","1.0","0.95001220703125","0.95001220703125","0x799a","0x799a"
"PSPVDKUG","0x14b5c","Verhältnis pspvdk ungedrosselt","1x1","16 Bit (LoHi)","-","-","-","-","3.0517578125E-5","1.0","1.0","0.95001220703125","0.95001220703125","0x799a","0x799a"
"PSSOLNGRD","0x14b5e","Schwelle negativer pssol-Gradient","1x1","16 Bit (LoHi)","-","hPa/s","-","-","0.78125","1.0","1.0","-1500.0","-1500.0","0xf880","0xf880"
"PSSOLPF","0x14b60","Schwelle positiver gefilteter pssol-Gradient","1x1","16 Bit (LoHi)","-","hPa/s","-","-","0.78125","1.0","1.0","-700.0","-700.0","0xfc80","0xfc80"
"PSSOLPGRD","0x14b62","Schwelle positiver pssol-Gradient","1x1","16 Bit (LoHi)","-","hPa/s","-","-","0.78125","1.0","1.0","1000.0","1000.0","0x500","0x500"
"TDABGLST","0x14b64","Zeitverzögerung Freigabe Abgleich nach Startende","1x1","16 Bit (LoHi)","-","s","-","-","0.01","1.0","1.0","1.0","1.0","0x64","0x64"
"TDPSSOL","0x14b66","Zeitverzögerung der Bedingung B_pssol für die Freigabe des schnellen Abgleichs","1x1","16 Bit (LoHi)","-","s","-","-","0.01","1.0","1.0","0.6","0.6","0x3c","0x3c"
"WDKUGDN","0x14b68","KL Drosselklappenwinkel, ab der keine Drosselung mehr erfolgt","12x1","16 Bit (LoHi)","-","%","Upm","-","0.00152587890625","40.0","1.0","4.0008544921875","47.5006103515625","0xa3e","0x799a"
"ZKMSDKTHFM","0x14b92","Zeitkonstante schnelle Massenstromadaption (bei Abgleich mit HFM-Signal)","8x1","16 Bit (LoHi)","-","s","-","-","1.0","3.0517578125E-5","1.0","163.0","655.0","0xa3","0x28f"
"DSLGRAD","0x14ba2","Gradient für Drucksensor Ladedruck","1x1","16 Bit (LoHi)","-","hPa/V","-","-","0.015625","1.0","1.0","541.0","541.0","0x8740","0x8740"
"DSLOFS","0x14ba4","Offset Drucksensor Ladedruck","1x1","16 Bit (LoHi)","-","hPa","-","-","0.0390625","1.0","1.0","-16.40625","-16.40625","0xfe5c","0xfe5c"
"KFLDFK","0x14bbe","Ladedruck Filterkonstante","6x4","16 Bit (LoHi)","-","s","-","U/min","1.0","6.103515625E-5","0.25","7282.0","32768.0","0x1c72","0x8000"
"ILMRMN","0x14bee","Minimalwert des Luftmassenreglers","1x1","16 Bit (LoHi)","-","%/seg","-","-","0.0234375","1.0","1.0","0.0","0.0","0x0","0x0"
"ILMRMX","0x14bf0","Maximalwert des Luftmassenreglers","1x1","16 Bit (LoHi)","-","%/seg","-","-","0.0234375","1.0","1.0","0.0","0.0","0x0","0x0"
"DRLSOLMF","0x14c6a","Schwelle delta rlsol für Medianfilter","1x1","16 Bit (LoHi)","-","%","-","-","0.0234375","1.0","1.0","1.9921875","1.9921875","0x55","0x55"
"FPWDKAPP","0x14c8e","Drosselklappenkennlinie abh. von Fahrpedal nur f. Applik.","16x1","16 Bit (LoHi)","-","%","% PED","-","0.00152587890625","0.0015259021896696422","1.0","4.730224609375","99.8992919921875","0xc1c","0xffbe"
"KFWDKSMX","0x14ccc","maximaler Solldrosselklappenwinkel","3x10","16 Bit (LoHi)","-","%","-","U/min","0.00152587890625","6.103515625E-5","0.25","27.50091552734375","99.99847412109375","0x4667","0xffff"
"NRLMN","0x14d08","Minimaldrehzahl zur Berechnung von umsrln","1x1","16 Bit (LoHi)","-","U/min","-","-","0.25","1.0","1.0","200.0","200.0","0x320","0x320"
"NRLMNLLR","0x14d0a","Minimaldrehzahl zur Berechnung von umsrln im LL","1x1","16 Bit (LoHi)","-","U/min","-","-","0.25","1.0","1.0","720.0","720.0","0xb40","0xb40"
"PLSOLAP","0x14d0c","Applikationswert für Soll-Ladedruck","1x1","16 Bit (LoHi)","-","hPa","-","-","0.0390625","1.0","1.0","0.0","0.0","0x0","0x0"
"TWDKSV","0x14d1c","Zeitkonstante für Drosselklappensollwinkelfilterung","6x1","16 Bit (LoHi)","-","s","-","-","1.0","3.0517578125E-5","1.0","21845.0","65535.0","0x5555","0xffff"
"WDKSAPP","0x14d28","Drosselklappensollwert für Applikationszwecke","1x1","16 Bit (LoHi)","-","%","-","-","0.00152587890625","1.0","1.0","2.00042724609375","2.00042724609375","0x51f","0x51f"
"WDKSOFS","0x14d2a","Offset zu appl. DK-Sollwinkel bei niedrigen Temperaturen","1x1","16 Bit (LoHi)","-","%","-","-","0.00152587890625","1.0","1.0","0.0","0.0","0x0","0x0"
"ZKPSFIL","0x14d2c","Zeitkonstante für Filterung von Saugrohrdruck für KLAF-Berechnung in FUEDK","1x1","16 Bit (LoHi)","-","s","-","-","1.0","1.0","1.0","6554.0","6554.0","0x199a","0x199a"
"ZPVDKR","0x14d3c","Zeitkonstante für pvdkr-Filterung","6x1","16 Bit (LoHi)","-","s","-","-","1.0","6.103515625E-5","1.0","8192.0","8192.0","0x2000","0x2000"
"FWPEDRLS","0x14d48","Faktor zur direkten rlsol-Vorgabe aus wped (Applikation)","1x1","16 Bit (LoHi)","-","-","-","-","6.103515625E-5","1.0","1.0","1.0","1.0","0x4000","0x4000"
"KFMIRL","0x14d8e","Kennfeld für Berechnung Sollfüllung","16x16","16 Bit (LoHi)","-","%","%","U/min","0.0234375","0.00152587890625","0.25","4.1953125","199.9921875","0xb3","0x2155"
"RLSOLAP","0x14f8e","Sollfüllung für Applikationszwecke","1x1","16 Bit (LoHi)","-","%","-","-","0.0234375","1.0","1.0","60.0","60.0","0xa00","0xa00"
"ZKDRLSOL","0x14f90","Zeitkonstante für drlsol-Integrator","1x1","16 Bit (LoHi)","-","s","-","-","1.0","1.0","1.0","3277.0","3277.0","0xccd","0xccd"
"KFBS","0x14fa4","Kennfeld für banksel. Gemischfaktor","8x8","8 Bit","-","-","%","Upm","0.001953125","0.75","40.0","0.0","0.021484375","0x0","0xb"
"TEMIN","0x14ffa","minimales TE","1x1","16 Bit (LoHi)","-","ms","-","-","0.0026666666666666666","1.0","1.0","0.5013333333333333","0.5013333333333333","0xbc","0xbc"
